EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
RM334,43,36-45,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,451,Female,Healthcare Representative,1,Married,9985,5k-10k,No,16,10,2,1
RM391,43,36-45,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,520,Male,Research Director,2,Divorced,14336,10k-15k,No,11,25,3,25
RM396,43,36-45,No,Travel_Frequently,Research & Development,21,3,Medical,1,525,Male,Laboratory Technician,4,Married,2258,Upto 5k,No,20,8,3,3
RM397,43,36-45,No,Travel_Rarely,Research & Development,8,4,Other,1,526,Female,Healthcare Representative,3,Divorced,4522,Upto 5k,Yes,14,8,3,5
RM490,43,36-45,No,Travel_Rarely,Research & Development,6,4,Other,1,661,Male,Research Director,4,Divorced,16627,15k+,Yes,14,21,2,1
RM492,43,36-45,No,Travel_Frequently,Research & Development,9,5,Medical,1,663,Male,Laboratory Technician,3,Divorced,5679,5k-10k,Yes,13,10,3,8
RM549,43,36-45,No,Travel_Frequently,Sales,15,3,Life Sciences,1,754,Male,Sales Executive,4,Married,6804,5k-10k,No,18,7,3,2
RM610,43,36-45,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,843,Male,Research Director,1,Married,17159,15k+,No,24,22,3,4
RM651,43,36-45,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,902,Female,Healthcare Representative,4,Married,5562,5k-10k,No,13,12,2,5
RM662,43,36-45,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,920,Female,Manufacturing Director,2,Divorced,4765,Upto 5k,No,21,4,4,1
RM776,43,36-45,No,Travel_Rarely,Sales,25,3,Medical,1,1076,Male,Sales Executive,4,Divorced,10798,10k-15k,No,13,18,3,1
RM813,43,36-45,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,1126,Female,Manufacturing Director,1,Married,10820,10k-15k,No,11,18,3,8
RM850,43,36-45,Yes,Travel_Rarely,Sales,9,3,Marketing,1,1188,Female,Sales Executive,3,Single,5346,5k-10k,No,13,7,2,4
RM899,43,36-45,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1255,Male,Research Director,4,Married,19740,15k+,No,14,25,3,8
RM927,43,36-45,No,Travel_Rarely,Sales,4,4,Marketing,1,1293,Female,Sales Executive,4,Single,10231,10k-15k,No,14,23,4,21
RM996,43,36-45,No,Travel_Rarely,Research & Development,6,3,Medical,1,1402,Female,Research Scientist,3,Single,4081,Upto 5k,Yes,14,20,1,20
RM1134,43,36-45,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,1599,Male,Laboratory Technician,2,Divorced,4876,Upto 5k,No,12,8,3,6
RM1186,43,36-45,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,1666,Male,Research Director,3,Married,17603,15k+,No,24,14,3,14
RM1217,43,36-45,No,Travel_Rarely,Sales,2,3,Medical,1,1706,Male,Sales Executive,4,Married,7847,5k-10k,Yes,17,10,3,10
RM1263,43,36-45,Yes,Travel_Frequently,Research & Development,17,3,Technical Degree,1,1767,Male,Research Scientist,3,Married,2437,Upto 5k,Yes,16,6,3,1
RM1270,43,36-45,No,Travel_Rarely,Human Resources,2,3,Life Sciences,1,1778,Male,Human Resources,4,Single,3539,Upto 5k,No,13,10,3,9
RM1294,43,36-45,No,Non-Travel,Research & Development,9,3,Life Sciences,1,1813,Male,Research Scientist,3,Single,2438,Upto 5k,No,13,7,2,3
RM1317,43,36-45,No,Travel_Frequently,Sales,2,4,Life Sciences,1,1849,Male,Sales Executive,4,Married,5675,5k-10k,No,20,7,3,7
RM1331,43,36-45,No,Travel_Rarely,Research & Development,6,3,Medical,1,1866,Female,Manager,3,Married,19392,15k+,No,13,21,3,16
RM1400,43,36-45,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1971,Male,Healthcare Representative,3,Married,7510,5k-10k,No,17,10,3,10
RM029,44,36-45,No,Travel_Rarely,Research & Development,7,4,Medical,1,36,Female,Healthcare Representative,4,Married,10248,10k-15k,No,14,24,3,22
RM032,44,36-45,No,Travel_Rarely,Research & Development,10,4,Other,1,40,Male,Healthcare Representative,4,Married,6465,5k-10k,Yes,13,9,4,4
RM053,44,36-45,No,Travel_Rarely,Sales,1,5,Marketing,1,68,Female,Sales Executive,1,Divorced,5454,5k-10k,Yes,21,9,2,4
RM100,44,36-45,No,Non-Travel,Research & Development,23,3,Medical,1,132,Male,Laboratory Technician,2,Married,2042,Upto 5k,No,12,17,4,3
RM287,44,36-45,Yes,Travel_Frequently,Research & Development,24,3,Life Sciences,1,392,Male,Laboratory Technician,3,Divorced,3161,Upto 5k,Yes,22,19,1,1
RM494,44,36-45,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,665,Female,Human Resources,3,Single,5985,5k-10k,No,11,10,4,2
RM498,44,36-45,No,Travel_Rarely,Research & Development,3,4,Other,1,671,Male,Manager,4,Married,19513,15k+,Yes,12,26,4,2
RM544,44,36-45,No,Non-Travel,Research & Development,24,3,Medical,1,744,Male,Laboratory Technician,3,Single,3708,Upto 5k,No,14,9,3,5
RM618,44,36-45,No,Travel_Rarely,Research & Development,4,3,Medical,1,852,Male,Healthcare Representative,2,Single,5933,5k-10k,No,12,10,2,5
RM632,44,36-45,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,874,Male,Laboratory Technician,4,Married,2818,Upto 5k,Yes,24,10,2,3
RM659,44,36-45,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,913,Male,Research Scientist,1,Married,2559,Upto 5k,Yes,13,8,3,8
RM751,44,36-45,No,Travel_Rarely,Sales,28,3,Medical,1,1039,Female,Sales Executive,4,Married,13320,10k-15k,Yes,18,23,3,12
RM790,44,36-45,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,1098,Male,Human Resources,1,Married,10482,10k-15k,No,14,24,3,20
RM858,44,36-45,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,1200,Male,Research Scientist,3,Single,2936,Upto 5k,Yes,11,6,3,6
RM863,44,36-45,No,Non-Travel,Research & Development,17,3,Life Sciences,1,1206,Male,Research Scientist,3,Single,2290,Upto 5k,No,13,6,3,0
RM876,44,36-45,No,Travel_Rarely,Research & Development,29,4,Other,1,1225,Male,Research Scientist,4,Single,4541,Upto 5k,No,25,20,3,20
RM892,44,36-45,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1246,Female,Research Scientist,4,Married,2011,Upto 5k,No,13,10,3,10
RM908,44,36-45,No,Travel_Rarely,Sales,5,3,Marketing,1,1267,Male,Manager,2,Married,18213,15k+,No,11,26,3,22
RM923,44,36-45,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1288,Male,Manager,1,Divorced,19190,15k+,No,14,26,2,25
RM929,44,36-45,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,1295,Female,Healthcare Representative,4,Married,7978,5k-10k,No,11,10,3,10
RM954,44,36-45,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1333,Male,Laboratory Technician,1,Married,2362,Upto 5k,No,12,10,4,3
RM1043,44,36-45,No,Non-Travel,Research & Development,5,3,Life Sciences,1,1471,Male,Laboratory Technician,3,Single,3162,Upto 5k,No,14,7,3,5
RM1047,44,36-45,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1,1475,Male,Research Scientist,2,Single,3420,Upto 5k,No,13,6,2,5
RM1052,44,36-45,No,Travel_Frequently,Sales,1,5,Marketing,1,1481,Female,Sales Executive,3,Married,4768,Upto 5k,No,12,11,2,1
RM1063,44,36-45,No,Travel_Frequently,Research & Development,2,1,Medical,1,1496,Male,Manufacturing Director,3,Single,10209,10k-15k,Yes,18,16,2,2
RM1079,44,36-45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,1523,Male,Research Director,1,Married,16328,15k+,No,13,24,4,20
RM1141,44,36-45,No,Travel_Rarely,Research & Development,7,3,Medical,1,1608,Female,Research Director,4,Divorced,19049,15k+,Yes,14,23,2,22
RM1166,44,36-45,No,Travel_Frequently,Human Resources,1,5,Human Resources,1,1642,Male,Human Resources,4,Married,5743,5k-10k,Yes,11,14,3,10
RM1201,44,36-45,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,1683,Female,Human Resources,4,Divorced,3195,Upto 5k,Yes,18,8,3,2
RM1215,44,36-45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1703,Female,Healthcare Representative,4,Married,7879,5k-10k,Yes,19,9,3,8
RM1280,44,36-45,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,1792,Male,Research Scientist,2,Divorced,2342,Upto 5k,Yes,12,6,2,5
RM1353,44,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1903,Male,Healthcare Representative,1,Married,5033,5k-10k,No,15,10,3,2
RM1436,44,36-45,No,Travel_Rarely,Research & Development,1,3,Medical,1,2020,Male,Research Scientist,4,Single,2436,Upto 5k,Yes,12,6,3,4
RM068,45,36-45,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,86,Male,Research Scientist,1,Divorced,9724,5k-10k,No,17,25,3,1
RM078,45,36-45,No,Travel_Rarely,Research & Development,6,4,Other,1,101,Male,Research Director,1,Married,13245,10k-15k,Yes,14,17,4,0
RM142,45,36-45,No,Travel_Rarely,Research & Development,29,3,Medical,1,192,Male,Research Scientist,4,Single,3452,Upto 5k,No,13,9,2,6
RM154,45,36-45,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,206,Male,Laboratory Technician,2,Divorced,2348,Upto 5k,No,18,20,1,17
RM175,45,36-45,No,Travel_Rarely,Sales,4,2,Life Sciences,1,240,Female,Sales Executive,1,Divorced,5006,5k-10k,Yes,11,9,4,5
RM195,45,36-45,No,Non-Travel,Research & Development,2,2,Medical,1,264,Male,Manager,4,Married,16792,15k+,No,23,22,3,20
RM219,45,36-45,No,Non-Travel,Sales,6,3,Medical,1,302,Female,Sales Executive,4,Single,8865,5k-10k,No,12,23,3,19
RM245,45,36-45,No,Travel_Rarely,Research & Development,1,3,Other,1,336,Male,Manager,4,Married,19202,15k+,No,11,25,3,24
RM250,45,36-45,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,341,Male,Manufacturing Director,3,Married,6434,5k-10k,No,17,9,3,3
RM269,45,36-45,No,Travel_Rarely,Research & Development,20,2,Medical,1,372,Male,Healthcare Representative,4,Married,13496,10k-15k,Yes,14,21,3,20
RM312,45,36-45,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,425,Male,Laboratory Technician,1,Divorced,5210,5k-10k,No,18,24,3,24
RM335,45,36-45,No,Travel_Rarely,Research & Development,8,4,Other,1,452,Male,Research Scientist,4,Married,3697,Upto 5k,No,14,12,3,10
RM408,45,36-45,No,Travel_Rarely,Research & Development,10,2,Life Sciences,1,544,Male,Research Scientist,4,Married,2654,Upto 5k,No,21,8,2,2
RM453,45,36-45,No,Travel_Rarely,Sales,2,3,Other,1,606,Male,Sales Executive,2,Married,4805,Upto 5k,No,19,9,4,8
RM505,45,36-45,Yes,Travel_Frequently,Sales,26,4,Life Sciences,1,684,Female,Sales Executive,1,Married,4286,Upto 5k,No,14,5,3,1
RM565,45,36-45,No,Travel_Rarely,Sales,2,2,Technical Degree,1,783,Male,Sales Representative,3,Single,6632,5k-10k,No,13,9,3,8
RM604,45,36-45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,834,Female,Research Scientist,3,Single,2274,Upto 5k,No,14,1,3,1
RM626,45,36-45,No,Travel_Rarely,Sales,9,3,Marketing,1,864,Male,Sales Executive,1,Divorced,10761,10k-15k,Yes,12,18,3,5
RM697,45,36-45,No,Non-Travel,Research & Development,4,2,Life Sciences,1,972,Male,Laboratory Technician,2,Married,4447,Upto 5k,No,12,9,2,9
RM714,45,36-45,No,Travel_Rarely,Research & Development,1,4,Medical,1,996,Female,Laboratory Technician,4,Divorced,2270,Upto 5k,No,14,8,3,5
RM719,45,36-45,No,Non-Travel,Research & Development,23,2,Life Sciences,1,1002,Male,Laboratory Technician,1,Married,3633,Upto 5k,Yes,15,9,3,9
RM756,45,36-45,No,Travel_Rarely,Sales,11,2,Life Sciences,1,1045,Female,Manager,4,Married,17650,15k+,No,13,26,4,9
RM760,45,36-45,No,Travel_Rarely,Human Resources,24,4,Medical,1,1049,Male,Human Resources,2,Single,2177,Upto 5k,No,16,6,3,6
RM806,45,36-45,No,Non-Travel,Sales,9,4,Life Sciences,1,1117,Female,Sales Executive,3,Married,5593,5k-10k,No,13,15,3,15
RM855,45,36-45,No,Travel_Rarely,Research & Development,7,3,Medical,1,1195,Female,Research Scientist,3,Married,4477,Upto 5k,Yes,19,7,2,3
RM914,45,36-45,Yes,Travel_Rarely,Sales,2,3,Marketing,1,1277,Female,Manager,2,Single,18824,15k+,Yes,16,26,3,24
RM937,45,36-45,No,Travel_Frequently,Research & Development,25,3,Medical,1,1306,Female,Manager,2,Single,18061,15k+,No,22,22,3,0
RM1035,45,36-45,No,Travel_Rarely,Research & Development,20,3,Medical,1,1460,Male,Healthcare Representative,1,Divorced,10851,10k-15k,Yes,18,24,3,7
RM1038,45,36-45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1,1465,Male,Manufacturing Director,4,Married,9380,5k-10k,Yes,18,10,4,3
RM1093,45,36-45,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,1546,Male,Research Scientist,4,Married,2132,Upto 5k,No,20,8,3,5
RM1100,45,36-45,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1553,Male,Healthcare Representative,2,Divorced,7441,5k-10k,No,12,10,3,10
RM1143,45,36-45,No,Travel_Rarely,Research & Development,5,5,Medical,1,1611,Female,Laboratory Technician,1,Single,5769,5k-10k,Yes,14,10,3,10
RM1144,45,36-45,No,Non-Travel,Sales,26,3,Marketing,1,1612,Male,Sales Executive,1,Married,4385,Upto 5k,No,15,10,3,10
RM1161,45,36-45,No,Travel_Rarely,Research & Development,2,2,Other,1,1635,Female,Manufacturing Director,4,Divorced,5770,5k-10k,No,19,10,3,10
RM1222,45,36-45,No,Non-Travel,Research & Development,1,1,Life Sciences,1,1712,Male,Healthcare Representative,3,Married,10748,10k-15k,No,23,25,2,23
RM1226,45,36-45,No,Travel_Rarely,Research & Development,28,2,Technical Degree,1,1719,Female,Research Director,2,Single,16704,15k+,No,11,21,3,21
RM1244,45,36-45,No,Travel_Rarely,Human Resources,4,3,Life Sciences,1,1744,Female,Human Resources,3,Married,9756,5k-10k,No,21,9,4,5
RM1315,45,36-45,No,Non-Travel,Sales,2,4,Life Sciences,1,1845,Female,Sales Executive,3,Married,5154,5k-10k,No,22,10,4,8
RM1347,45,36-45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,1888,Female,Manufacturing Director,4,Married,5906,5k-10k,No,13,10,2,9
RM1363,45,36-45,No,Travel_Frequently,Research & Development,1,4,Medical,1,1922,Male,Healthcare Representative,3,Single,5399,5k-10k,No,12,12,3,4
RM1455,45,36-45,No,Travel_Rarely,Sales,20,3,Life Sciences,1,2046,Female,Sales Executive,3,Single,4850,Upto 5k,No,15,8,3,5
RM030,46,46-55,No,Travel_Rarely,Sales,2,4,Marketing,1,38,Female,Manager,1,Single,18947,15k+,No,12,22,2,2
RM049,46,46-55,No,Travel_Frequently,Sales,5,4,Marketing,1,62,Male,Sales Executive,4,Single,5772,5k-10k,Yes,21,14,3,9
RM080,46,46-55,No,Travel_Rarely,Human Resources,5,2,Medical,1,103,Male,Human Resources,2,Divorced,5021,5k-10k,Yes,22,16,3,4
RM090,46,46-55,Yes,Travel_Rarely,Sales,9,2,Medical,1,118,Male,Sales Executive,4,Single,9619,5k-10k,No,16,9,3,9
RM094,46,46-55,No,Travel_Frequently,Research & Development,1,3,Medical,1,124,Male,Healthcare Representative,1,Married,10673,10k-15k,Yes,13,21,2,10
RM179,46,46-55,No,Travel_Rarely,Sales,1,2,Marketing,1,244,Female,Sales Executive,1,Divorced,10453,10k-15k,No,25,24,3,24
RM210,46,46-55,No,Travel_Rarely,Research & Development,1,4,Medical,1,288,Male,Healthcare Representative,1,Divorced,9396,5k-10k,No,16,17,3,4
RM264,46,46-55,No,Travel_Rarely,Sales,2,3,Technical Degree,1,363,Female,Manager,2,Married,16872,15k+,Yes,12,28,2,7
RM366,46,46-55,No,Non-Travel,Research & Development,7,4,Medical,1,487,Female,Manufacturing Director,3,Married,5258,5k-10k,No,14,7,4,1
RM413,46,46-55,No,Travel_Rarely,Research & Development,18,3,Medical,1,550,Female,Manufacturing Director,3,Divorced,4810,Upto 5k,No,14,19,2,10
RM430,46,46-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,575,Male,Research Director,3,Married,17861,15k+,No,13,26,1,3
RM434,46,46-55,No,Travel_Rarely,Sales,10,3,Marketing,1,580,Female,Sales Executive,4,Married,9071,5k-10k,Yes,19,15,3,3
RM466,46,46-55,No,Travel_Frequently,Research & Development,18,1,Medical,1,624,Female,Healthcare Representative,3,Married,10527,10k-15k,No,11,28,2,2
RM724,46,46-55,No,Travel_Rarely,Research & Development,7,2,Medical,1,1007,Male,Manufacturing Director,3,Divorced,10845,10k-15k,No,13,13,3,8
RM771,46,46-55,No,Travel_Rarely,Research & Development,1,4,Medical,1,1069,Male,Research Director,4,Divorced,19627,15k+,No,17,23,3,2
RM779,46,46-55,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1080,Female,Research Scientist,1,Divorced,4615,Upto 5k,Yes,23,19,3,16
RM811,46,46-55,No,Travel_Rarely,Sales,3,1,Marketing,1,1124,Male,Manager,3,Married,17465,15k+,No,12,23,3,12
RM862,46,46-55,No,Travel_Rarely,Sales,2,3,Marketing,1,1204,Female,Manager,1,Married,17048,15k+,No,23,28,3,26
RM870,46,46-55,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,1217,Male,Research Director,2,Married,19081,15k+,No,11,25,3,4
RM878,46,46-55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1228,Male,Manufacturing Director,4,Divorced,7379,5k-10k,No,11,12,2,6
RM917,46,46-55,No,Travel_Rarely,Sales,4,2,Marketing,1,1280,Female,Manager,2,Married,18789,15k+,No,14,26,3,11
RM944,46,46-55,No,Travel_Rarely,Human Resources,1,2,Life Sciences,1,1314,Female,Human Resources,1,Single,3423,Upto 5k,No,12,10,4,7
RM1032,46,46-55,Yes,Travel_Rarely,Sales,9,3,Marketing,1,1457,Male,Sales Executive,4,Divorced,10096,10k-15k,No,11,28,4,7
RM1081,46,46-55,No,Travel_Rarely,Sales,3,3,Life Sciences,1,1527,Female,Manager,2,Married,16606,15k+,No,12,23,4,13
RM1136,46,46-55,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1602,Male,Manager,1,Single,17567,15k+,No,15,27,1,26
RM1232,46,46-55,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,1727,Male,Healthcare Representative,2,Single,5562,5k-10k,No,14,19,3,10
RM1236,46,46-55,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1732,Male,Sales Executive,4,Divorced,10368,10k-15k,Yes,12,13,2,10
RM1278,46,46-55,No,Travel_Rarely,Research & Development,2,4,Medical,1,1789,Male,Research Director,4,Divorced,19328,15k+,Yes,17,24,3,2
RM1286,46,46-55,No,Non-Travel,Sales,26,2,Life Sciences,1,1801,Male,Sales Executive,2,Single,7991,5k-10k,No,15,6,3,2
RM1299,46,46-55,Yes,Travel_Rarely,Research & Development,21,2,Medical,1,1821,Female,Healthcare Representative,2,Married,8926,5k-10k,No,22,13,4,9
RM1323,46,46-55,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1857,Male,Manufacturing Director,4,Divorced,8578,5k-10k,No,14,12,2,9
RM1328,46,46-55,No,Travel_Rarely,Sales,3,3,Technical Degree,1,1863,Female,Sales Executive,1,Divorced,13225,10k-15k,No,12,25,3,19
RM1334,46,46-55,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1,1869,Female,Sales Executive,2,Married,7314,5k-10k,No,21,14,3,8
RM272,47,46-55,Yes,Non-Travel,Research & Development,29,4,Life Sciences,1,376,Male,Manager,2,Married,11849,10k-15k,Yes,12,10,2,10
RM330,47,46-55,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,447,Male,Research Director,3,Married,18300,15k+,No,11,21,3,3
RM348,47,46-55,No,Travel_Frequently,Sales,4,1,Medical,1,467,Male,Sales Representative,3,Single,2976,Upto 5k,No,19,5,3,0
RM429,47,46-55,No,Travel_Rarely,Research & Development,2,2,Medical,1,574,Female,Manufacturing Director,4,Divorced,5070,5k-10k,No,13,20,3,5
RM533,47,46-55,No,Travel_Rarely,Sales,14,4,Marketing,1,728,Male,Sales Executive,1,Single,4960,Upto 5k,No,12,20,3,7
RM545,47,46-55,No,Travel_Frequently,Sales,3,3,Medical,1,746,Female,Sales Executive,3,Divorced,13770,10k-15k,Yes,12,28,2,22
RM567,47,46-55,Yes,Travel_Frequently,Sales,27,2,Life Sciences,1,785,Female,Sales Executive,3,Single,6397,5k-10k,Yes,12,8,3,5
RM593,47,46-55,No,Travel_Rarely,Research & Development,2,2,Other,1,820,Female,Manager,4,Married,16752,15k+,Yes,11,26,2,26
RM652,47,46-55,No,Travel_Rarely,Sales,2,2,Marketing,1,903,Female,Sales Executive,4,Married,4537,Upto 5k,Yes,22,8,3,7
RM666,47,46-55,No,Travel_Rarely,Sales,2,4,Life Sciences,1,925,Female,Sales Representative,4,Single,3294,Upto 5k,Yes,18,3,2,3
RM708,47,46-55,No,Travel_Frequently,Research & Development,16,4,Medical,1,987,Male,Manufacturing Director,3,Divorced,5067,5k-10k,Yes,19,20,4,19
RM720,47,46-55,No,Travel_Rarely,Sales,4,2,Life Sciences,1,1003,Female,Sales Executive,4,Single,4163,Upto 5k,Yes,17,9,3,9
RM1021,47,46-55,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1438,Male,Research Scientist,4,Married,3420,Upto 5k,No,12,17,2,6
RM1025,47,46-55,No,Travel_Rarely,Research & Development,2,4,Medical,1,1443,Female,Research Director,3,Married,17169,15k+,No,19,26,4,20
RM1068,47,46-55,No,Travel_Rarely,Sales,14,3,Medical,1,1503,Female,Sales Executive,3,Married,4591,Upto 5k,Yes,17,11,2,5
RM1155,47,46-55,No,Travel_Rarely,Human Resources,26,4,Life Sciences,1,1625,Female,Manager,3,Married,19658,15k+,No,11,27,3,5
RM1195,47,46-55,No,Travel_Rarely,Sales,2,4,Life Sciences,1,1676,Female,Manager,2,Divorced,15972,15k+,No,14,29,3,3
RM1224,47,46-55,Yes,Travel_Frequently,Sales,9,3,Life Sciences,1,1716,Male,Sales Executive,3,Married,12936,10k-15k,No,11,25,1,23
RM1235,47,46-55,No,Non-Travel,Sales,2,4,Marketing,1,1731,Male,Sales Executive,2,Married,4978,Upto 5k,No,11,4,1,1
RM1304,47,46-55,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1827,Female,Manufacturing Director,2,Divorced,10333,10k-15k,Yes,12,28,3,22
RM1322,47,46-55,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1856,Female,Laboratory Technician,3,Single,2105,Upto 5k,No,12,7,3,2
RM1371,47,46-55,No,Non-Travel,Research & Development,14,4,Technical Degree,1,1934,Male,Research Scientist,2,Married,5467,5k-10k,No,18,16,4,8
RM1415,47,46-55,No,Travel_Rarely,Research & Development,25,3,Medical,1,1993,Male,Healthcare Representative,3,Single,8633,5k-10k,No,23,25,3,17
RM1422,47,46-55,No,Non-Travel,Research & Development,1,1,Medical,1,2000,Female,Research Director,2,Married,11957,10k-15k,No,18,14,1,13
RM051,48,46-55,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,64,Male,Laboratory Technician,3,Single,5381,5k-10k,Yes,13,23,3,1
RM353,48,46-55,No,Travel_Rarely,Sales,29,1,Medical,1,473,Female,Manager,3,Married,12504,10k-15k,No,21,15,1,0
RM445,48,46-55,No,Travel_Rarely,Sales,2,5,Marketing,1,595,Female,Sales Executive,4,Married,4051,Upto 5k,No,14,14,3,9
RM493,48,46-55,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,664,Female,Manager,1,Married,15402,15k+,No,11,21,1,3
RM521,48,46-55,No,Travel_Rarely,Sales,2,1,Marketing,1,712,Male,Sales Executive,2,Married,8120,5k-10k,No,12,12,3,2
RM679,48,46-55,No,Travel_Rarely,Research & Development,20,4,Medical,1,945,Male,Research Scientist,3,Married,2259,Upto 5k,No,17,13,2,0
RM736,48,46-55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,1022,Male,Healthcare Representative,3,Single,4240,Upto 5k,No,13,19,3,2
RM737,48,46-55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1024,Male,Healthcare Representative,3,Single,10999,10k-15k,No,14,27,3,15
RM805,48,46-55,No,Non-Travel,Research & Development,1,4,Medical,1,1116,Male,Manager,4,Single,16885,15k+,No,22,27,2,5
RM902,48,46-55,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,1258,Male,Laboratory Technician,2,Single,2559,Upto 5k,No,11,7,2,1
RM905,48,46-55,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1263,Male,Research Director,4,Single,18265,15k+,No,12,25,4,1
RM970,48,46-55,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1363,Male,Manufacturing Director,4,Single,7898,5k-10k,No,11,11,3,10
RM1039,48,46-55,No,Travel_Rarely,Sales,7,3,Marketing,1,1466,Male,Sales Executive,1,Divorced,5486,5k-10k,No,11,15,3,2
RM1104,48,46-55,No,Travel_Rarely,Sales,16,4,Life Sciences,1,1557,Female,Sales Executive,3,Divorced,6439,5k-10k,No,14,18,3,8
RM1115,48,46-55,No,Travel_Rarely,Research & Development,15,4,Other,1,1576,Female,Research Scientist,1,Married,2367,Upto 5k,No,12,10,2,8
RM1167,48,46-55,No,Travel_Frequently,Research & Development,4,5,Medical,1,1644,Male,Manager,4,Married,15202,15k+,No,25,23,3,2
RM1205,48,46-55,Yes,Travel_Frequently,Sales,7,2,Medical,1,1691,Female,Sales Representative,3,Married,2655,Upto 5k,Yes,11,19,3,9
RM1332,48,46-55,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1867,Male,Research Director,2,Married,19665,15k+,No,12,29,3,22
RM1352,48,46-55,No,Travel_Frequently,Research & Development,22,3,Medical,1,1900,Female,Manager,4,Divorced,17174,15k+,No,11,24,3,22
RM002,49,46-55,No,Travel_Frequently,Research & Development,8,1,Life Sciences,1,2,Male,Research Scientist,2,Married,5130,5k-10k,No,23,10,3,10
RM130,49,46-55,No,Travel_Rarely,Research & Development,20,4,Medical,1,170,Female,Manufacturing Director,1,Married,6567,5k-10k,No,14,16,2,15
RM202,49,46-55,No,Non-Travel,Research & Development,18,4,Life Sciences,1,275,Male,Manufacturing Director,4,Divorced,6804,5k-10k,Yes,15,7,3,7
RM291,49,46-55,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,396,Female,Research Director,1,Single,18665,15k+,Yes,11,22,3,3
RM317,49,46-55,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,431,Female,Healthcare Representative,3,Single,13964,10k-15k,Yes,12,25,3,7
RM376,49,46-55,No,Travel_Rarely,Research & Development,7,3,Other,1,499,Male,Healthcare Representative,3,Single,10965,10k-15k,No,24,26,3,5
RM474,49,46-55,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,638,Male,Research Director,3,Divorced,19502,15k+,Yes,17,31,3,31
